key,value,definition
amenity,crematory,amenity=crematory
amenity,crucifix,amenity=crucifix
amenity,crypt,amenity=crypt
amenity,culture_center,amenity=culture_center
amenity,customs,amenity=customs
amenity,dancing_school,amenity=dancing_school
amenity,dead_pub,amenity=dead_pub
amenity,device_charging_station,amenity=device_charging_station
amenity,disused,amenity=disused
amenity,dive_centre,amenity=dive_centre
amenity,doctor,amenity=doctor
amenity,dog_bin,amenity=dog_bin
amenity,dog_parking,amenity=dog_parking
amenity,dog_toilet,amenity=dog_toilet
amenity,dog_waste_bin,amenity=dog_waste_bin
amenity,dojo,amenity=dojo
amenity,donation,amenity=donation
amenity,dormitory,amenity=dormitory
amenity,dressing_room,amenity=dressing_room
amenity,driver_training,amenity=driver_training
amenity,driver_training_area,amenity=driver_training_area
amenity,dryer,amenity=dryer
amenity,education,amenity=education
amenity,embassy,amenity=embassy
amenity,emergency_phone,amenity=emergency_phone
amenity,emergency_service,amenity=emergency_service
amenity,ev_charging,amenity=ev_charging
amenity,events_centre,amenity=events_centre
amenity,exercise_point,amenity=exercise_point
amenity,exhibition_centre,amenity=exhibition_centre
amenity,fab_lab,amenity=fab_lab
amenity,feeding_place,amenity=feeding_place
amenity,festival_grounds,amenity=festival_grounds
amenity,financial_advice,amenity=financial_advice
amenity,fire_hydrant,amenity=fire_hydrant
amenity,first_aid,amenity=first_aid
amenity,firstaid,amenity=firstaid
amenity,fish_spa,amenity=fish_spa
amenity,fitness_station,amenity=fitness_station
amenity,flight_school,amenity=flight_school
amenity,food_sharing,amenity=food_sharing
amenity,foot_shower,amenity=foot_shower
amenity,freeshop,amenity=freeshop
amenity,fridge,amenity=fridge
amenity,funeral_hall,amenity=funeral_hall
amenity,gambling,amenity=gambling
amenity,game_feeding,amenity=game_feeding
amenity,garages,amenity=garages
amenity,give_box,amenity=give_box
amenity,gym,amenity=gym
amenity,gym_(Don't_use),amenity=gym_(Don't_use)
amenity,health_post,amenity=health_post
amenity,hitching_post,amenity=hitching_post
amenity,hookah_lounge,amenity=hookah_lounge
amenity,horse_parking,amenity=horse_parking
amenity,hospice,amenity=hospice
amenity,hotel,amenity=hotel
amenity,hydrant,amenity=hydrant
amenity,jobcentre,amenity=jobcentre
amenity,juice_bar,amenity=juice_bar
amenity,karaoke_box,amenity=karaoke_box
amenity,kick-scooter_rental,amenity=kick-scooter_rental
amenity,kiosk,amenity=kiosk
amenity,kitchen,amenity=kitchen
amenity,kneipp_water_cure,amenity=kneipp_water_cure
amenity,Kneippbecken,amenity=Kneippbecken
amenity,language_school,amenity=language_school
amenity,library_dropoff,amenity=library_dropoff
amenity,life_ring,amenity=life_ring
amenity,lifeboat_station,amenity=lifeboat_station
amenity,locker,amenity=locker
amenity,lost_property_office,amenity=lost_property_office
amenity,love_hotel,amenity=love_hotel
amenity,luggage_locker,amenity=luggage_locker
amenity,mailroom,amenity=mailroom
amenity,marae,amenity=marae
amenity,meditation_centre,amenity=meditation_centre
amenity,microwave,amenity=microwave
amenity,milk_dispenser,amenity=milk_dispenser
amenity,mist_spraying_cooler,amenity=mist_spraying_cooler
amenity,mobile_library,amenity=mobile_library
amenity,money_transfer,amenity=money_transfer
amenity,mortuary,amenity=mortuary
amenity,motorcycle_rental,amenity=motorcycle_rental
amenity,motorcycle_taxi,amenity=motorcycle_taxi
amenity,mtb_school,amenity=mtb_school
amenity,music_venue,amenity=music_venue
amenity,nursery,amenity=nursery
amenity,office,amenity=office
amenity,osmica,amenity=osmica
amenity,outfitter,amenity=outfitter
amenity,parcel_lockers,amenity=parcel_lockers
amenity,parcel_postbox,amenity=parcel_postbox
amenity,park,amenity=park
amenity,parkink,amenity=parkink
amenity,payment_centre,amenity=payment_centre
amenity,photo_booth,amenity=photo_booth
amenity,piano,amenity=piano
amenity,place_of_mourning,amenity=place_of_mourning
amenity,planetarium,amenity=planetarium
amenity,po_box,amenity=po_box
amenity,polling_station,amenity=polling_station
amenity,post_depot,amenity=post_depot
amenity,preschool,amenity=preschool
amenity,printer,amenity=printer
amenity,prison_camp,amenity=prison_camp
amenity,proposed,amenity=proposed
amenity,ranger_station,amenity=ranger_station
amenity,reception_desk,amenity=reception_desk
amenity,recycling/Quality_Assurance,amenity=recycling/Quality_Assurance
amenity,refugee_housing,amenity=refugee_housing
amenity,refugee_site,amenity=refugee_site
amenity,register_office,amenity=register_office
amenity,rehearsal_studio,amenity=rehearsal_studio
amenity,relay_box,amenity=relay_box
amenity,rescue_box,amenity=rescue_box
amenity,rescue_station,amenity=rescue_station
amenity,research_institute,amenity=research_institute
amenity,retirement_home,amenity=retirement_home
amenity,rv_storage,amenity=rv_storage
amenity,sailing_school,amenity=sailing_school
amenity,sanatorium,amenity=sanatorium
amenity,sauna,amenity=sauna
amenity,sceptic_tank,amenity=sceptic_tank
amenity,scooter_rental,amenity=scooter_rental
amenity,seat,amenity=seat
amenity,security_booth,amenity=security_booth
amenity,septic_tank,amenity=septic_tank
amenity,shop,amenity=shop
amenity,ski_rental,amenity=ski_rental
amenity,ski_school,amenity=ski_school
amenity,smoking_area,amenity=smoking_area
amenity,snow_removal_station,amenity=snow_removal_station
amenity,social_club,amenity=social_club
amenity,spa,amenity=spa
amenity,sport_school,amenity=sport_school
amenity,stables,amenity=stables
amenity,stage,amenity=stage
amenity,stool,amenity=stool
amenity,street_lamp,amenity=street_lamp
amenity,street_light,amenity=street_light
amenity,stripclub,amenity=stripclub
amenity,stroller_parking,amenity=stroller_parking
amenity,student_accommodation,amenity=student_accommodation
amenity,surf_school,amenity=surf_school
amenity,swimming_pool,amenity=swimming_pool
amenity,swimming_school,amenity=swimming_school
amenity,swingerclub,amenity=swingerclub
amenity,table,amenity=table
amenity,taxi_point,amenity=taxi_point
amenity,television,amenity=television
amenity,ticket_booth,amenity=ticket_booth
amenity,toilet,amenity=toilet
amenity,tourist_bus_parking,amenity=tourist_bus_parking
amenity,toy_library,amenity=toy_library
amenity,trade_school,amenity=trade_school
amenity,traffic_park,amenity=traffic_park
amenity,trailer_park,amenity=trailer_park
amenity,training,amenity=training
amenity,tuition,amenity=tuition
amenity,vacuum_cleaner,amenity=vacuum_cleaner
amenity,vehicle_ramp,amenity=vehicle_ramp
amenity,veterinary_pharmacy,amenity=veterinary_pharmacy
amenity,vivarium,amenity=vivarium
amenity,washing_machine,amenity=washing_machine
amenity,waste_dump_site,amenity=waste_dump_site
amenity,waste_transfer_station,amenity=waste_transfer_station
amenity,water,amenity=water
amenity,whirlpool,amenity=whirlpool
amenity,winery,amenity=winery
amenity,workshop,amenity=workshop
amenity,yacht_club,amenity=yacht_club
amenity,youth_centre,amenity=youth_centre
aminety,sceptic_tank,aminety=sceptic_tank
animal,horse_walker,animal=horse_walker
animal,school,animal=school
animal_breeding,gamecock,animal_breeding=gamecock
animal_hitch,ring,animal_hitch=ring
animated,trivision_blades,animated=trivision_blades
animated,winding_posters,animated=winding_posters
archaeological_site,baths,archaeological_site=baths
archaeological_site,city,archaeological_site=city
archaeological_site,crannog,archaeological_site=crannog
archaeological_site,desert_kite,archaeological_site=desert_kite
archaeological_site,enclosure,archaeological_site=enclosure
archaeological_site,field_system,archaeological_site=field_system
archaeological_site,grave_field,archaeological_site=grave_field
archaeological_site,hut_circle,archaeological_site=hut_circle
archaeological_site,minilith,archaeological_site=minilith
archaeological_site,necropolis,archaeological_site=necropolis
archaeological_site,petroglyph,archaeological_site=petroglyph
archaeological_site,roman_circus,archaeological_site=roman_circus
archaeological_site,roman_villa,archaeological_site=roman_villa
archaeological_site,settlement,archaeological_site=settlement
area:highway,path,area:highway=path
area:highway,pedestrian,area:highway=pedestrian
area:highway,steps,area:highway=steps
area:highway,trunk,area:highway=trunk
area:highway,trunk_link,area:highway=trunk_link
area:highway,turning_circle,area:highway=turning_circle
artwork_subject,sheela-na-gig,artwork_subject=sheela-na-gig
artwork_type,architecture,artwork_type=architecture
artwork_type,bust,artwork_type=bust
artwork_type,painting,artwork_type=painting
artwork_type,relief,artwork_type=relief
artwork_type,stone,artwork_type=stone
at_bev:addr_date,*,at_bev:addr_date=*
athletics,cross_country,athletics=cross_country
athletics,discus_throw,athletics=discus_throw
athletics,hammer_throw,athletics=hammer_throw
athletics,high_jump,athletics=high_jump
athletics,javelin_throw,athletics=javelin_throw
athletics,pole_vault,athletics=pole_vault
athletics,running,athletics=running
athletics,shot_put,athletics=shot_put
athletics,sprint,athletics=sprint
athletics,steeplechase,athletics=steeplechase
athletics,triple_jump,athletics=triple_jump
atm,no,atm=no
attraction,alpine_coaster,attraction=alpine_coaster
attraction,amusement_ride,attraction=amusement_ride
attraction,big_wheel,attraction=big_wheel
attraction,boat_ride,attraction=boat_ride
attraction,carousel,attraction=carousel
attraction,kiddie_ride,attraction=kiddie_ride
attraction,maze,attraction=maze
attraction,roller_coaster,attraction=roller_coaster
attraction,summer_toboggan,attraction=summer_toboggan
attraction,train,attraction=train
attribution,*,attribution=*
attribution,"2001␣Her␣Majesty␣the␣Queen␣in␣Right␣of␣Manitoba,␣as␣represented␣by␣the␣Minister␣of␣Conservation.␣All␣rights␣reserved.","attribution=2001␣Her␣Majesty␣the␣Queen␣in␣Right␣of␣Manitoba,␣as␣represented␣by␣the␣Minister␣of␣Conservation.␣All␣rights␣reserved."
autonomy,excluded,autonomy=excluded
autonomy,exclusive,autonomy=exclusive
autonomy,mixed,autonomy=mixed
bakehouse,*,bakehouse=*
baking_oven,*,baking_oven=*
barrier,avalanche_protection,barrier=avalanche_protection
barrier,bar,barrier=bar
barrier,barricade,barrier=barricade
barrier,barrier_board,barrier=barrier_board
barrier,berm,barrier=berm
barrier,boom,barrier=boom
barrier,border_control,barrier=border_control
barrier,bump_gate,barrier=bump_gate
barrier,bus_trap,barrier=bus_trap
barrier,cable_barrier,barrier=cable_barrier
barrier,chech_hedgehog,barrier=chech_hedgehog
barrier,chicane,barrier=chicane
barrier,coupure,barrier=coupure
barrier,curb,barrier=curb
barrier,czech_hedgehog,barrier=czech_hedgehog
barrier,debris,barrier=debris
barrier,door,barrier=door
barrier,embankment,barrier=embankment
barrier,field_boundary,barrier=field_boundary
barrier,foldable_pie_slice,barrier=foldable_pie_slice
barrier,full-height_turnstile,barrier=full-height_turnstile
barrier,ha-ha,barrier=ha-ha
barrier,haha,barrier=haha
barrier,hampshire_gate,barrier=hampshire_gate
barrier,hedge_bank,barrier=hedge_bank
barrier,horse_jump,barrier=horse_jump
barrier,horse_stile,barrier=horse_stile
barrier,kent_carriage_gap,barrier=kent_carriage_gap
barrier,line,barrier=line
barrier,lych_gate,barrier=lych_gate
barrier,median_strip,barrier=median_strip
barrier,motorcycle_barrier,barrier=motorcycle_barrier
barrier,no,barrier=no
barrier,planter,barrier=planter
barrier,property_boundary,barrier=property_boundary
barrier,rope,barrier=rope
barrier,sally_port,barrier=sally_port
barrier,sliding_beam,barrier=sliding_beam
barrier,spikes,barrier=spikes
barrier,steeplechase_jump,barrier=steeplechase_jump
barrier,step,barrier=step
barrier,sump_buster,barrier=sump_buster
barrier,tank_trap,barrier=tank_trap
barrier,traffic_island,barrier=traffic_island
barrier,tree,barrier=tree
barrier,tyres,barrier=tyres
barrier,wedge,barrier=wedge
barrier,wire_fence,barrier=wire_fence
barrier,wood_fence,barrier=wood_fence
baseball,infield,baseball=infield
baseball,softball,baseball=softball
basin,aeration,basin=aeration
basin,cooling,basin=cooling
basin,evaporation,basin=evaporation
basin,footbath,basin=footbath
basin,settling,basin=settling
basin,water_regeneration,basin=water_regeneration
bath:type,hammam,bath:type=hammam
bath:type,hot_spring,bath:type=hot_spring
bath:type,onsen,bath:type=onsen
bath:type,thermal,bath:type=thermal
bay,fjord,bay=fjord
beacon:type,DVOR,beacon:type=DVOR
beacon:type,ILS,beacon:type=ILS
beacon:type,NDB,beacon:type=NDB
beacon:type,TACAN,beacon:type=TACAN
beacon:type,VOR,beacon:type=VOR
beauty,cosmetics,beauty=cosmetics
beauty,eyelash,beauty=eyelash
beauty,hair,beauty=hair
beauty,hair_removal,beauty=hair_removal
beauty,massage,beauty=massage
beauty,skin_care,beauty=skin_care
beauty,spa,beauty=spa
beauty,tanning,beauty=tanning
beauty,waxing,beauty=waxing
bicycle,mtb,bicycle=mtb
bicycle,official,bicycle=official
bicycle,optional_sidepath,bicycle=optional_sidepath
bicycle,permit,bicycle=permit
bicycle,unknown,bicycle=unknown
bicycle:backward,optional_sidepath,bicycle:backward=optional_sidepath
bicycle:backward,use_sidepath,bicycle:backward=use_sidepath
bicycle:forward,optional_sidepath,bicycle:forward=optional_sidepath
bicycle:forward,use_sidepath,bicycle:forward=use_sidepath
bicycle:type,logistics,bicycle:type=logistics
birds_nest,stork,birds_nest=stork
board_type,board,board_type=board
boat,rental,boat=rental
boat:type,canoe,boat:type=canoe
boat:type,dinghy,boat:type=dinghy
boat:type,kayak,boat:type=kayak
boat:type,motorboat,boat:type=motorboat
boat:type,pedalo,boat:type=pedalo
boat:type,rowing,boat:type=rowing
boat:type,sailing,boat:type=sailing
books,comic,books=comic
books,textbook,books=textbook
border_type,baseline,border_type=baseline
border_type,contiguous,border_type=contiguous
border_type,continuous,border_type=continuous
border_type,eez,border_type=eez
border_type,harbour_limits,border_type=harbour_limits
border_type,territorial,border_type=territorial
border_type,town,border_type=town
border_zone,5km_zone,border_zone=5km_zone
borracha,dinamitera,borracha=dinamitera
boules,bocce,boules=bocce
boules,boule_de_fort,boules=boule_de_fort
boules,breton,boules=breton
boules,lyonnaise,boules=lyonnaise
boules,petanque,boules=petanque
boundary,aboriginal_lands,boundary=aboriginal_lands
boundary,administrative_cooperation,boundary=administrative_cooperation
boundary,border_zone,boundary=border_zone
boundary,civil,boundary=civil
boundary,civil_parish,boundary=civil_parish
boundary,disputed,boundary=disputed
boundary,economic,boundary=economic
boundary,enclave,boundary=enclave
boundary,exclave,boundary=exclave
boundary,fence,boundary=fence
boundary,forest,boundary=forest
boundary,forestry,boundary=forestry
boundary,forestry_compartment,boundary=forestry_compartment
boundary,hazard,boundary=hazard
boundary,historic_parish,boundary=historic_parish
boundary,limited_traffic_zone,boundary=limited_traffic_zone
boundary,lot,boundary=lot
boundary,low_emission_zone,boundary=low_emission_zone
boundary,maritime,boundary=maritime
boundary,military_district,boundary=military_district
boundary,national,boundary=national
boundary,national_park,boundary=national_park
boundary,parcel,boundary=parcel
boundary,regional_park,boundary=regional_park
boundary,safety_region,boundary=safety_region
boundary,special_economic_zone,boundary=special_economic_zone
boundary,timezone,boundary=timezone
boundary,treaty,boundary=treaty
boundary,urban,boundary=urban
boundary,vice_county,boundary=vice_county
boundary,waste_collection,boundary=waste_collection
boundary,water_protection_area,boundary=water_protection_area
brand,*,brand=*
brand:ja,*,brand:ja=*
brand:wikidata,*,brand:wikidata=*
brand:wikipedia,en:Burger␣King,brand:wikipedia=en:Burger␣King
brand:wikipedia,en:Royal␣Dutch␣Shell,brand:wikipedia=en:Royal␣Dutch␣Shell
brand:wikipedia,en:Royal␣Mail,brand:wikipedia=en:Royal␣Mail
brand:wikipedia,en:Starbucks,brand:wikipedia=en:Starbucks
brand:wikipedia,en:Subway␣(restaurant),brand:wikipedia=en:Subway␣(restaurant)
bridge,abandoned,bridge=abandoned
bridge,cantilever,bridge=cantilever
bridge,covered,bridge=covered
bridge,drawbridge,bridge=drawbridge
bridge,low_water_crossing,bridge=low_water_crossing
bridge,movable,bridge=movable
bridge,no,bridge=no
bridge,simple_brunnel,bridge=simple_brunnel
bridge,trestle,bridge=trestle
bridge:movable,bascule,bridge:movable=bascule
bridge:movable,drawbridge,bridge:movable=drawbridge
bridge:movable,lift,bridge:movable=lift
bridge:movable,retractable,bridge:movable=retractable
bridge:movable,submersible,bridge:movable=submersible
bridge:movable,swing,bridge:movable=swing
bridge:movable,tilt,bridge:movable=tilt
bridge:movable,transporter,bridge:movable=transporter
bridge:structure,cable-stayed,bridge:structure=cable-stayed
bridge:structure,floating,bridge:structure=floating
bridge:structure,humpback,bridge:structure=humpback
bridge:structure,simple-suspension,bridge:structure=simple-suspension
bridge:structure,suspension,bridge:structure=suspension
bridge:structure,truss,bridge:structure=truss
bridge:support,abutment,bridge:support=abutment
bridge:support,lift_pier,bridge:support=lift_pier
bridge:support,pivot_pier,bridge:support=pivot_pier
bridge:support,pylon,bridge:support=pylon
building,*,building=*
building,abandoned,building=abandoned
building,administrative,building=administrative
building,ail,building=ail
building,annexe,building=annexe
building,apartment,building=apartment
building,bakehouse,building=bakehouse
building,bank,building=bank
building,barrack,building=barrack
building,barracks,building=barracks
building,beach_hut,building=beach_hut
building,brewery,building=brewery
building,bridge,building=bridge
building,canopy,building=canopy
building,castle,building=castle
building,cathedral,building=cathedral
building,central_office,building=central_office
building,chalet,building=chalet
building,changing_rooms,building=changing_rooms
building,chicken_coop,building=chicken_coop
building,clinic,building=clinic
building,community_group_office,building=community_group_office
building,condominium,building=condominium
building,conservatory,building=conservatory
building,constructie,building=constructie
building,convent,building=convent
building,dam,building=dam
building,damaged,building=damaged
building,data_center,building=data_center
building,data_centre,building=data_centre
building,demountable,building=demountable
building,disused,building=disused
building,dovecote,building=dovecote
building,duplex,building=duplex
building,dwelling_house,building=dwelling_house
building,education,building=education
building,electricity,building=electricity
building,entrance,building=entrance
building,exit,building=exit
building,factory,building=factory
building,fire_lookout,building=fire_lookout
building,flats,building=flats
building,font,building=font
building,fort,building=fort
building,foundation,building=foundation
building,funeral_hall,building=funeral_hall
building,gasometer,building=gasometer
building,gatehouse,building=gatehouse
building,gazebo,building=gazebo
building,glasshouse,building=glasshouse
building,government_office,building=government_office
building,granary,building=granary
building,ground_station,building=ground_station
building,guard_post,building=guard_post
building,guardhouse,building=guardhouse
building,gurdwara,building=gurdwara
building,hall,building=hall
building,hall_of_residence,building=hall_of_residence
building,kingdom_hall,building=kingdom_hall
building,kitchen,building=kitchen
building,lighthouse,building=lighthouse
building,marketplace,building=marketplace
building,marquee,building=marquee
building,military,building=military
building,mixed_use,building=mixed_use
building,mobile_home,building=mobile_home
building,monastery,building=monastery
building,museum,building=museum
building,other,building=other
building,pagoda,building=pagoda
building,pajaru,building=pajaru
building,palace,building=palace
building,planned,building=planned
building,plot,building=plot
building,porch,building=porch
building,poultry_house,building=poultry_house
building,power_substation,building=power_substation
building,presbytery,building=presbytery
building,prison,building=prison
building,proposed,building=proposed
building,pub,building=pub
building,quonset_hut,building=quonset_hut
building,railway,building=railway
building,religious,building=religious
building,remote_digital_terminal,building=remote_digital_terminal
building,residences,building=residences
building,Residential␣building,building=Residential␣building
building,riding_hall,building=riding_hall
building,roundhouse,building=roundhouse
building,row_houses,building=row_houses
building,ruin,building=ruin
building,security_booth,building=security_booth
building,semi,building=semi
building,shelter,building=shelter
building,shepherd_shelter,building=shepherd_shelter
building,ship,building=ship
building,shop,building=shop
building,shrine,building=shrine
building,smithy,building=smithy
building,sport,building=sport
building,storage,building=storage
building,store,building=store
building,summer_cottage,building=summer_cottage
building,summer_house,building=summer_house
building,synagogue,building=synagogue
building,tank,building=tank
building,tech_cab,building=tech_cab
building,terrace_house,building=terrace_house
building,terraced_house,building=terraced_house
building,tomb,building=tomb
building,tower,building=tower
building,townhall,building=townhall
building,townhouse,building=townhouse
building,tree_house,building=tree_house
building,TRUE,building=TRUE
building,tulou,building=tulou
building,unclassified,building=unclassified
building,undefined,building=undefined
building,unidentified,building=unidentified
building,unknown,building=unknown
building,utility,building=utility
building,veranda,building=veranda
building,wall,building=wall
building,water_tower,building=water_tower
building,wayside_shrine,building=wayside_shrine
building,windmill,building=windmill
building,window,building=window
building,Y,building=Y
building:floor_area,500␣-␣750,building:floor_area=500␣-␣750
building:foundation_height,1␣to␣1.5,building:foundation_height=1␣to␣1.5
building:levels,*,building:levels=*
building:material,CI␣sheet,building:material=CI␣sheet
building:material,ciment_block,building:material=ciment_block
building:material,clay,building:material=clay
building:material,concrete_reinforced,building:material=concrete_reinforced
building:material,concrete;brick,building:material=concrete;brick
building:material,concrete␣masonry␣unit,building:material=concrete␣masonry␣unit
building:material,copper,building:material=copper
building:material,earth,building:material=earth
building:material,iron_sheet,building:material=iron_sheet
building:material,marble,building:material=marble
building:material,metal;wood,building:material=metal;wood
building:material,mirror,building:material=mirror
building:material,mud;wood,building:material=mud;wood
building:material,other,building:material=other
building:material,permanent,building:material=permanent
building:material,plastering_inner_wall_only,building:material=plastering_inner_wall_only
building:material,reed,building:material=reed
building:material,reinforced_concrete,building:material=reinforced_concrete
building:material,roof_tiles,building:material=roof_tiles
building:material,sandstone,building:material=sandstone
building:material,semi-permanent,building:material=semi-permanent
building:material,silicate␣brick,building:material=silicate␣brick
building:material,timber_framing,building:material=timber_framing
building:material,tin,building:material=tin
building:material,traditional,building:material=traditional
building:material,wattle_and_daub,building:material=wattle_and_daub
building:part,balcony,building:part=balcony
building:part,column,building:part=column
building:part,porch,building:part=porch
building:roof,traditional,building:roof=traditional
building:roof:shape,pitched,building:roof:shape=pitched
building:structure,confined_masonary,building:structure=confined_masonary
building:type:pl,Przyziemie␣budynku␣nieognioodpornego,building:type:pl=Przyziemie␣budynku␣nieognioodpornego
building:type:pl,Przyziemie␣budynku␣ognioodpornego,building:type:pl=Przyziemie␣budynku␣ognioodpornego
building:usage:pl,transportu␣i␣łączności,building:usage:pl=transportu␣i␣łączności
building:use,stable,building:use=stable
building:use:pl,Inny␣niemieszkalny,building:use:pl=Inny␣niemieszkalny
building:use:pl,"produkcyjne,␣usługowe␣i␣gospodarcze␣dla␣rolnictwa","building:use:pl=produkcyjne,␣usługowe␣i␣gospodarcze␣dla␣rolnictwa"
building:use:pl,"Produkcyjny,␣usługowy␣lub␣gospodarczy␣dla␣rolnictwa","building:use:pl=Produkcyjny,␣usługowy␣lub␣gospodarczy␣dla␣rolnictwa"
building:use:pl,Transportu␣i␣łączności,building:use:pl=Transportu␣i␣łączności
bunker_type,gun_emplacement,bunker_type=gun_emplacement
bunker_type,hardened_aircraft_shelter,bunker_type=hardened_aircraft_shelter
bunker_type,personnel_shelter,bunker_type=personnel_shelter
bunker_type,technical,bunker_type=technical
bus,minibus,bus=minibus
bus,school,bus=school
bus,unofficial,bus=unofficial
bus,urban,bus=urban
busbar,flexible,busbar=flexible
busbar,rigid,busbar=rigid
busway,lane,busway=lane
busway,opposite_lane,busway=opposite_lane
busway:left,lane,busway:left=lane
by_night,only,by_night=only
cadet,*,cadet=*
cadet,ambulance,cadet=ambulance
cadet,emergency_services,cadet=emergency_services
cadet,fire,cadet=fire
cadet,lifeguard,cadet=lifeguard
cadet,military,cadet=military
cadet,police,cadet=police
cafe,time_cafe,cafe=time_cafe
cafe,time-cafe,cafe=time-cafe
cai_scale,EAI,cai_scale=EAI
cai_scale,EE,cai_scale=EE
cai_scale,EEA,cai_scale=EEA
cai_scale,EEA:D,cai_scale=EEA:D
cai_scale,EEA:E,cai_scale=EEA:E
cai_scale,EEA:F,cai_scale=EEA:F
cai_scale,EEA:MD,cai_scale=EEA:MD
cai_scale,EEA:PD,cai_scale=EEA:PD
cai_scale,T,cai_scale=T
camp_site,basic,camp_site=basic
camp_site,camp_pitch,camp_site=camp_pitch
camp_site,deluxe,camp_site=deluxe
camp_site,reception,camp_site=reception
camp_site,serviced,camp_site=serviced
camp_site,standard,camp_site=standard
canoe,portage,canoe=portage
canvec:STRUCTYPE,None,canvec:STRUCTYPE=None
capacity,*,capacity=*
capital,4,capital=4
capital,5,capital=5
car,no,car=no
car:parts,custom,car:parts=custom
car:repair,tuning,car:repair=tuning
car:type,hgv,car:type=hgv
caravan_site,motorhome_stopover,caravan_site=motorhome_stopover
cargo,container,cargo=container
cargo,liquid_bulk,cargo=liquid_bulk
carpenter,joiner,carpenter=joiner
castle_type,castrum,castle_type=castrum
castle_type,citadel,castle_type=citadel
castle_type,defensive,castle_type=defensive
castle_type,fortress,castle_type=fortress
castle_type,kremlin,castle_type=kremlin
castle_type,manor,castle_type=manor
castle_type,palace,castle_type=palace
castle_type,shiro,castle_type=shiro
castle_type,stately,castle_type=stately
cave,grotto,cave=grotto
cemetery,burial_forest,cemetery=burial_forest
cemetery,cillín,cemetery=cillín
cemetery,war_cemetery,cemetery=war_cemetery
centralkey,eurokey,centralkey=eurokey
chamber,fisherfolk,chamber=fisherfolk
changing_table,limited,changing_table=limited
check_date,2021-07-01,check_date=2021-07-01
church:type,filial,church:type=filial
church:type,garrison,church:type=garrison
church:type,hospital,church:type=hospital
church:type,monastic,church:type=monastic
church:type,parish,church:type=parish
church:type,rectoral,church:type=rectoral
clc:code,312,clc:code=312
clc:code,313,clc:code=313
CLC:explanation,See␣http://wiki.openstreetmap.org/wiki/Romania_CLC_Import.,CLC:explanation=See␣http://wiki.openstreetmap.org/wiki/Romania_CLC_Import.
clc:year,2006,clc:year=2006
climbing,route,climbing=route
clothes,fashion,clothes=fashion
clothes,luxury,clothes=luxury
clothes,motorcycle,clothes=motorcycle
clothes,sports,clothes=sports
clothes,swimwear,clothes=swimwear
clothes,underwear,clothes=underwear
clothes,uniforms,clothes=uniforms
clothes,unisex,clothes=unisex
clothes,vintage,clothes=vintage
clothes,wedding,clothes=wedding
clothes,women;men,clothes=women;men
clothes,women;men;children,clothes=women;men;children
club,amateur_radio,club=amateur_radio
club,art,club=art
club,automobile,club=automobile
club,bicycle,club=bicycle
club,cadet,club=cadet
club,card_games,club=card_games
club,chess,club=chess
club,computer,club=computer
club,fan,club=fan
club,fishing,club=fishing
club,freemasonry,club=freemasonry
club,golf,club=golf
club,hunting,club=hunting
club,linux,club=linux
club,military_cadets,club=military_cadets
club,motorcycle,club=motorcycle
club,music,club=music
club,nudism,club=nudism
club,sailing,club=sailing
club,scout,club=scout
club,scuba_diving,club=scuba_diving
club,social,club=social
club,tourism,club=tourism
club,veterans,club=veterans
club,youth,club=youth
club,youth_movement,club=youth_movement
coastline,bogus,coastline=bogus
coastline:survey_quality,complete,coastline:survey_quality=complete
coastline:survey_quality,inadequate,coastline:survey_quality=inadequate
collection_times,Mo-Fr␣08:00,collection_times=Mo-Fr␣08:00
collection_times,Mo-Fr␣09:00;␣Sa␣07:00,collection_times=Mo-Fr␣09:00;␣Sa␣07:00
collection_times:signed,no,collection_times:signed=no
comment,*,comment=*
comment,convertido␣a␣OSM␣usando␣http://GaleNUx.com,comment=convertido␣a␣OSM␣usando␣http://GaleNUx.com
communication,mobile_phone,communication=mobile_phone
communication:radio,fm,communication:radio=fm
communication:television,dvb-t,communication:television=dvb-t
communication:television,dvb-t2,communication:television=dvb-t2
community_centre,club_home,community_centre=club_home
community_centre,youth_centre,community_centre=youth_centre
company,aerospace,company=aerospace
company,construction,company=construction
company,distribution,company=distribution
company,internet_shop,company=internet_shop
company,it,company=it
company,logistics,company=logistics
company,robot,company=robot
company,software_development,company=software_development
company,transport,company=transport
compensator,filter,compensator=filter
compensator,series_capacitor,compensator=series_capacitor
compensator,series_reactor,compensator=series_reactor
compensator,shunt_capacitor,compensator=shunt_capacitor
compensator,shunt_reactor,compensator=shunt_reactor
compensator,statcom,compensator=statcom
compensator,static_var,compensator=static_var
compensator,synchronous_condenser,compensator=synchronous_condenser
compensator,voltage_regulator,compensator=voltage_regulator
constituency,Strategic␣Routes,constituency=Strategic␣Routes
construction,*,construction=*
construction,bridleway,construction=bridleway
construction,byway,construction=byway
construction,cycleway,construction=cycleway
construction,light_rail,construction=light_rail
construction,living_street,construction=living_street
construction,monorail,construction=monorail
construction,narrow_gauge,construction=narrow_gauge
construction,office,construction=office
construction,path,construction=path
construction,pedestrian,construction=pedestrian
construction,preserved,construction=preserved
construction,primary_link,construction=primary_link
construction,raceway,construction=raceway
construction,road,construction=road
construction,secondary_link,construction=secondary_link
construction,steps,construction=steps
construction,subway,construction=subway
construction,tertiary_link,construction=tertiary_link
construction,track,construction=track
construction,tram,construction=tram
