route_id,trip_id,nota
"1659",1595092,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1782",1595098,"Servei a la demanda. Reserva prèvia al tlf. 900696566 amb 24 hores d'antelació o bé a través de la app TAD CAT"
"0889",1595171,"Expedicions a la demanda: 7.30 i 9.40 amb sortida Els Alamús. Reserva prèvia al tlf. 900106848 fins a les 13.00h del dia anterior a la data del viatge"
"0151",1594141,"Dies lectius de la UAB"
"0151",1594143,"Dies lectius de la UAB"
"0151",1594144,"Dies lectius de la UAB"
"0271",1594534,"Expedicions a la demanda: Artesa a El Cogul. Reserva prèvia al tlf. 900106848"
"1829",1607563,"Servei a la demanda. Reserva prèvia al tlf. 900696566 amb 24 hores d'antelació o bé a través de la app TAD CAT"
"0056",1607834,"Expedició amb destinació Mollerussa"
"0815",1601106,"Expedicions a la demanda: Vilanova de Prades a Prades. Reserva prèvia al tlf. 977547290"
"0399",1602312,"Expedició amb destinació Balaguer"
"1603",1602724,"Servei a la demanda. Reserva prèvia al tlf. 659288974 amb 24 hores d'antelació"
"0571",1603168,"Expedicions a la demanda: 1a sortida de Porrera a Torroja i última en sentit invers. Reserva prèvia al tlf. 977831871 fins a les 17.00h del dia anterior a la data del viatge"
"0469",1602145,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1828",1602184,"Servei a la demanda. Reserva prèvia al tlf. 900696566 amb 24 hores d'antelació o bé a través de la app TAD CAT"
"0267",1584028,"Servei a la demanda. Reserva prèvia al tlf. 1 parada per sentit al Calbet977660240 amb 24 hores d'antelació"
"0801",1584198,"Servei a la demanda. Reserva prèvia al tlf. 973532127 amb 24 hores d'antelació"
"0217",1582449,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0840",1588082,"Servei a la demanda. Reserva prèvia al tlf. 630124104 amb 24 hores d'antelació"
"0595",1592873,"Parada a Port Aventura de l'1 al 31 d'agost"
"1090",1589675,"Servei a la demanda. Reserva prèvia al tlf. 629742020 amb 24 hores d'antelació"
"0390",1589811,"Servei a la demanda. Reserva prèvia al tlf. 973623035 amb 24 hores d'antelació"
"1661",1586014,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0223",1586145,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0223",1586146,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0731",1586346,"Mentre el Balneari és tancat"
"0731",1586347,"Mentre el Balneari és obert"
"0889",1593559,"Expedicions a la demanda: 7.30 i 9.40 amb sortida Els Alamús. Reserva prèvia al tlf. 900106848 fins a les 13.00h del dia anterior a la data del viatge"
"1751",1590364,"Servei a la demanda. Reserva prèvia al tlf. 973532127 amb 24 hores d'antelació"
"0414",1586588,"Expedicions a la demanda: tram entre La Pobla de Lillet i Berga. Reserva prèvia al tlf. 902422242"
"0396",1593672,"Expedicions a la demanda: 1 exp. dilluns i dimarts lectius i 1 exp. de dilluns a divendres feiners no lectius i dimecres, dijous i divendres feiners lectius Reus-La Figuera, parada a Coll de la Teixeta a la demanda . Reserva prèvia al tlf. 977831871 fins a les 12.00h del dia anterior a la data del viatge"
"0396",1593673,"Expedicions a la demanda: 1 exp. dilluns i dimarts lectius i 1 exp. de dilluns a divendres feiners no lectius i dimecres, dijous i divendres feiners lectius Reus-La Figuera, parada a Coll de la Teixeta a la demanda . Reserva prèvia al tlf. 977831871 fins a les 12.00h del dia anterior a la data del viatge"
"0151",1584290,"Dies lectius de la UAB"
"0151",1584298,"Dies lectius de la UAB"
"0524",1586622,"Reserva d'un màxim de 30 places per transport escolar"
"0410",1586788,"Dies d'obertura de Port Aventura fins a les 24:00h"
"1624",1584815,"."
"0223",1588799,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0284",1588841,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0193",1587667,"No es podrà fer ús d'aquest servei si no s'ha concertat prèviament"
"0423",1587672,"Servei a la demanda. Reserva prèvia al tlf. 610477157 amb 24 hores d'antelació"
"0839",1587677,"Servei a la demanda. Reserva prèvia al tlf. 608833544 amb 24 hores d'antelació"
"0855",1587685,"Servei a la demanda. Reserva prèvia al tlf. 609404474 amb 24 hores d'antelació"
"0855",1587686,"Servei a la demanda. Reserva prèvia al tlf. 609404474 amb 24 hores d'antelació"
"0035",1587729,"Servei a la demanda. Reserva prèvia al tlf. 610952001 amb 24 hores d'antelació"
"0735",1587733,"Servei a la demanda. Reserva prèvia al tlf. 973623078 amb 24 hores d'antelació"
"0735",1587738,"Servei a la demanda. Reserva prèvia al tlf. 973623078 amb 24 hores d'antelació"
"0852",1587753,"Servei a la demanda. Reserva prèvia al tlf. 973681115 amb 24 hores d'antelació"
"0854",1587757,"Servei a la demanda. Reserva prèvia al tlf. 667562705 amb 24 hores d'antelació"
"1660",1587818,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1660",1587820,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"1405",1592591,"Servei a la demanda. Reserva prèvia al tlf. 973620485 amb 24 hores d'antelació"
"0151",1592656,"Dies lectius de la UAB"
"0151",1592662,"Dies lectius de la UAB"
"0151",1592663,"Dies lectius de la UAB"
"0410",1589290,"Dies d'obertura de Port Aventura fins a les 19:00h"
"0151",1589339,"Dies lectius de la UAB"
"0600",1587881,"Servei a la demanda. Reserva prèvia al tlf. 973623035 amb 24 hores d'antelació"
"0749",1587887,"Servei a la demanda. Reserva prèvia al tlf. 973620733 amb 24 hores d'antelació"
"1546",1611673,"El servei s'efectuarà només els dies d'obertura del centre comercial la Roca Village"
"1624",1610344,"."
"1624",1610353,"."
"1624",1610367,"."
"1624",1610376,"."
"1624",1610408,"."
"0662",1610619,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0662",1610621,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0279",1610835,"Servei a la demanda. Reserva prèvia al tlf. 629067271 amb 24 hores d'antelació"
"1838",1611030,"Servei a la demanda Clic.cat el Pla de l'Estany. Reserva prèvia al tlf. 972204868 de 8 a 20h o bé a través de la app Nemi amb 15 minuts de marge"
"1833",1608480,"Servei a la demanda. Reserva prèvia al tlf. 647670506 amb 24 hores d'antelació"
"0226",1608624,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0801",1609406,"Servei a la demanda. Reserva prèvia al tlf. 973532127 amb 24 hores d'antelació"
"0415",1678911,"Per l'autopista A-2 entre Martorell i Barcelona i viceversa"
"1045",1673902,"No circula el 24/12 ni el 31/12"
"0298",1674168,"Servei a la demanda. Reserva prèvia al tlf. 900696566 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app TAD CAT"
"0892",1674228,"Servei a la demanda. Reserva prèvia al tlf. 900106848 abans de les 13.00h del dia anterior a la data del viatge"
"0900",1674245,"Dies lectius de la UAB"
"1753",1672679,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"1821",1673150,"Dissabtes, diumenges i festius del 01/07 al 30/09"
"0024",1678624,"Servei a la demanda. Reserva prèvia al tlf. 938892577 fins a les 18.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"0165",1677093,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0165",1677097,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0024",1678626,"Portes obertes Ruta 82"
"1749",1673452,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0246",1678836,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0246",1678838,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0246",1678839,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0246",1678840,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0394",1664585,"Enllaça amb el servei Lleida-la Seu d'Urgell i continua fins a la Farga de Moles."
"1668",1668779,"Servei a la demanda. Reserva prèvia al tlf. 629742020 amb 24 hores d'antelació"
"1747",1671087,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"1521",1667590,"La sortida des de Colldejou és només els dilluns Lectius"
"1799",1671376,"Servei a la demanda. Reserva prèvia al tlf. 627681964 amb 24 hores d'antelació"
"1834",1671645,"Servei a la demanda Clic.cat Gironès. Reserva prèvia al tlf. 972204868 de 8 a 20h o bé a través de la app Nemi amb 15 minuts de marge"
"1834",1671647,"Servei a la demanda Clic.cat Gironès. Reserva prèvia al tlf. 972204868 de 8 a 20h o bé a través de la app Nemi amb 15 minuts de marge"
"1558",1667874,"I nits de la Revetlla de Sant Joan, la de Cap d'Any i la de la Festivitat de la Mercè"
"0199",1836895,"excepte Segon Dilluns de Pasqua i 24/09"
"0691",1654596,"desembre, gener, febrer i març"
"0324",1652522,"Aquesta expedició només entrarà a l'Aeroport si hi ha viatgers"
"0500",1652588,"Parades a la demanda: Coll de Papers - Can Moncau, Can Companys de Dalt i Can Paulino - Can Joan Capella. Reserva prèvia al tlf. 900130014 fins a les 20.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"0704",1655599,"9-Rda. Pont del Sergent (Complex esportiu)&#10;&#10;10-Ctra. Nacional parada bus Montalt Parc (c. Costa Brava)"
"0704",1655601,"2-Riera de Caldetes (Museu Picasso)&#10;&#10;3-Riera de Caldetes- c. Merc&#232;&#10;&#10;4-Torrentb&#243;&#10;&#10;5-Merc&#233;&#10;&#10;6-Torrevella (c.Llu&#237;s Companys)&#10;&#10;7-c. Ginesta- c. Llu&#237;s companys&#10;&#10;8-c.Fornaca- c. Torrevella&#10;&#10;&#160;"
"0704",1655610,"Dissabtes a partir de les 10h.Diumenge s i festius del 15 de&#10;juny a finals d&#8217;agost a demanda tota la franja hor&#224;ria&#10;&#10;&#160;9-Rda. Pont del Sergent (Complex esportiu)&#10;&#10;10-Ctra. Nacional parada bus Montalt Parc (c. Costa Brava)"
"0704",1655615,"Servei a demanda a les parades:&#10;&#10;3-Cementiri&#10;&#10;6-Montalmar&#10;&#10;7-Cam&#237; del Transformador- av. Regadiu&#10;&#10;11-CEIP Sot del Camp&#10;&#10;12-Cam&#237; del Pedr&#243;- Can Calella&#10;&#10;13-Parc Gabrielistes&#10;&#10;14-Pg. Pins- Can Ripoll&#10;&#10;15-Montaltparc (c. Montseny- c. Cad&#237;)&#10;&#10;16-Les &#192;nimes (Costa Brava &#8211; Costa Daurada)&#10;&#10;&#160;"
"0704",1655621,"Servei a demanda a les parades:&#10;&#10;6-Montalmar&#10;&#10;7-Cam&#237; del Transformador- av. Regadiu&#10;&#10;11-CEIP Sot del Camp&#10;&#10;12-Cam&#237; del Pedr&#243;- Can Calella&#10;&#10;13-Parc Gabrielistes&#10;&#10;14-Pg. Pins- Can Ripoll&#10;&#10;17-Pg. Mar&#237;tim- Riera de Sant Vicen&#231;&#10;&#10;18-c.Maregassa- pg Mar&#237;tim"
"0704",1655629,"Servei a demanda a les parades:&#10;&#10;6-Montalmar&#10;&#10;7-Cam&#237; del Transformador- av. Regadiu&#10;&#10;11-CEIP Sot del Camp&#10;&#10;12-Cam&#237; del Pedr&#243;- Can Calella&#10;&#10;13-Parc Gabrielistes&#10;&#10;14-Pg. Pins- Can Ripoll&#10;&#10;17-Pg. Mar&#237;tim- Riera de Sant Vicen&#231;&#10;&#10;18-c.Maregassa- pg Mar&#237;tim"
"0704",1655647,"Servei a demanda a les parades:&#10;&#10;6-Montalmar&#10;&#10;7-Cam&#237; del Transformador- av. Regadiu&#10;&#10;11-CEIP Sot del Camp&#10;&#10;12-Cam&#237; del Pedr&#243;- Can Calella&#10;&#10;13-Parc Gabrielistes&#10;&#10;14-Pg. Pins- Can Ripoll&#10;&#10;17-Pg. Mar&#237;tim- Riera de Sant Vicen&#231;&#10;&#10;18-c.Maregassa- pg Mar&#237;tim"
"0704",1655667,"9-Rda. Pont del Sergent (Complex esportiu)&#10;&#10;10-Ctra. Nacional parada bus Montalt Parc (c. Costa Brava)"
"0704",1655671,"2-Riera de Caldetes (Museu Picasso)&#10;&#10;3-Riera de Caldetes- c. Merc&#232;&#10;&#10;4-Torrentb&#243;&#10;&#10;5-Merc&#233;&#10;&#10;6-Torrevella (c.Llu&#237;s Companys)&#10;&#10;7-c. Ginesta- c. Llu&#237;s companys&#10;&#10;8-c.Fornaca- c. Torrevella"
"0387",1650748,"Dia de mercat"
"0704",1655703,"2-Riera de Caldetes (Museu Picasso)&#10;&#10;3-Riera de Caldetes- c. Merc&#232;&#10;&#10;4-Torrentb&#243;&#10;&#10;5-Merc&#233;&#10;&#10;6-Torrevella (c.Llu&#237;s Companys)&#10;&#10;7-c. Ginesta- c. Llu&#237;s companys&#10;&#10;8-c.Fornaca- c. Torrevella"
"0704",1655705,"9-Rda. Pont del Sergent (Complex esportiu)&#10;&#10;10-Ctra. Nacional parada bus Montalt Parc (c. Costa Brava)"
"1568",1652913,"I nits de la Revetlla de Sant Joan, la de Cap d'Any i la de la Festivitat de la Mercè"
"0723",1656197,"Bràfim (15:55h) enllaç amb bus direcció Valls"
"0723",1656198,"."
"0847",1651206,"Servei a la demanda. Reserva pr&#232;via al tlf. 609286899 amb 24 hores d'antelaci&#243;"
"0055",1681286,"Excepte festes locals a Barcelona"
"0055",1681291,"Excepte festes locals a Barcelona"
"0055",1681311,"Excepte festes locals a Barcelona"
"0055",1681318,"Excepte festes locals a Barcelona"
"0055",1681324,"I festes locals a Barcelona"
"0055",1681325,"Excepte festes locals a Barcelona"
"0055",1681346,"Excepte festes locals a Barcelona"
"0055",1681353,"I festes locals a Barcelona"
"0055",1681355,"Excepte festes locals a Barcelona"
"0055",1681356,"I festes locals a Barcelona"
"0055",1681366,"Excepte festes locals a Barcelona"
"0055",1681379,"Excepte festes locals a Barcelona"
"1623",1684581,"Directa de Tortosa a Amposta per Carroba"
"0260",1683016,"Nits de dissabte a diumenge"
"0562",1680489,"Servei a la demanda els dijous feiners de l'1/10 al 30/06. Reserva prèvia al tlf. 938912561"
"0532",1684950,"Parades a la demanda: Llumbreres. Reserva prèvia al tlf. 937780088 amb 24 hores d'antelació"
"0532",1684951,"Parades a la demanda: Llumbreres. Reserva prèvia al tlf. 937780088 amb 24 hores d'antelació"
"0392",1680644,"Servei a la demanda. Reserva prèvia al tlf. 938210485 abans de les 12.00h del dia anterior a la data del viatge o bé enviant un mail a bergapv1@alsa.es"
"0747",1662618,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0747",1662621,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0747",1662624,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0322",1656689,"Expedicions a la demanda: tram de Granollers de Rocacorba i Sant Aniol de Finestres. Reserva prèvia al tlf. 972245012"
"0322",1656692,"Expedicions a la demanda: tram de Granollers de Rocacorba i Sant Aniol de Finestres. Reserva prèvia al tlf. 972245012"
"0322",1656709,"Expedicions a la demanda: tram de Granollers de Rocacorba i Sant Aniol de Finestres. Reserva prèvia al tlf. 972245012"
"0243",1657000,"servei a la demanda, aquest servei no es prestar&#224; si no es demana abans de les 12.00 hores del dia feiner anterior mitjan&#231;ant l'aplicaci&#243; &#34;Cots Alsina clic.cat&#34;, per Whatsapp al 677 49 49 05, tot indicant la ruta, les parades d&#8217;origen i destinaci&#243;, el dia i l&#8217;hora, o b&#233; per tel&#232;fon trucant al 973 53 21 27.&#160;"
"0084",1659190,"I nits de la Revetlla de Sant Joan, la de Cap d'Any i la de la Festivitat de la Mercè"
"0098",1659221,"I nits de la Revetlla de Sant Joan, la de Cap d'Any i la de la Festivitat de la Mercè"
"0411",1657279,"Dies d'obertura de Port Aventura fins a les 21:00h"
"0047",1659346,"Dies lectius de la UAB"
"0047",1659348,"Dies lectius de la UAB"
"0613",1659353,"Servei a la demanda. Reserva prèvia al tlf. 973620733 amb 24 hores d'antelació"
"0713",1657397,"Dies d'obertura de Port Aventura fins a les 24:00h"
"0713",1657411,"Dies d'obertura de Port Aventura fins a les 24:00h"
"0095",1663904,"Parades a la demanda: Can Montcau. Reserva prèvia al tlf. 900130014 fins a les 20.00h del dia anterior a la data del viatge"
"0359",1657981,"Terral i Can Duli. Reserva pr&#232;via el dia anterior a la data del viatge/amb 24 hores d'antelaci&#243; o b&#233; a trav&#233;s de la app"
"0359",1658007,"Terral, Can Duli, Cal Manco, Santa Quit&#232;ria i Roquetes. Reserva pr&#232;via el dia anterior a la data del viatge/amb 24 hores d'antelaci&#243; o b&#233; a trav&#233;s de la app"
"0965",1660355,"Pol. Ind. Santa Ll&#250;cia&#160;&#160;Pol. Ind. OliusPi de Sant Just (pl. Olivera)(aquestes parades nom&#233;s s'efectuen si es demanen previament)"
"0965",1660365,"C&#224;mping El Solson&#232;s&#160;Pol. Ind. Santa Ll&#250;cia&#160;&#160;Pol. Ind. OliusPi de Sant Just (pl. Olivera)(aquestes parades nom&#233;s s'efectuen si es demanen previament)"
"1353",1664375,"Parades a la demanda: Av. Dels Ametllers (Fonollosa), Monistrolet (Rajadell)  i els municipis d'Aguilar de Segarra i Sant Pere Sallavinera. Reserva prèvia al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1353",1664378,"Parades a la demanda: Av. Dels Ametllers (Fonollosa), Monistrolet (Rajadell)  i els municipis d'Aguilar de Segarra i Sant Pere Sallavinera. Reserva prèvia al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1353",1664383,"Parades a la demanda: Av. Dels Ametllers (Fonollosa), Monistrolet (Rajadell)  i els municipis d'Aguilar de Segarra i Sant Pere Sallavinera. Reserva prèvia al tlf. 938746800 fins a les 19.00h del dia anterior a la data del viatge o bé a través de la app Sagalés on Demand"
"1867",1788459,"Servei a la demanda Clic.cat les Comes. Reserva prèvia a la web https://lescomes.elmeubus.com/  abans de les 00.00h del dia anterior a la data del viatge o bé a través de la app El meu bus"
"1871",1788820,"Els dies lectius l'expedició de les 14:30 sense necessitat de reserva prèvia."
"1882",1789976,"Servei a la demanda. Reserva prèvia al tlf. 699913581 amb 24 hores d'antelació"
"0082",1790130,"Nits"
"0606",1788846,"Aquesta línia enllaça amb el bus exprés (e6) Les Borges Blanques- Lleida"
"0186",1788626,"Servei a la demanda. Reserva prèvia al tlf. 699913581 amb 24 hores d'antelació"
"1818",1796861,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1818",1796878,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1818",1796896,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1818",1796899,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1818",1796917,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1818",1796929,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1818",1796935,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1818",1796937,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1818",1796946,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1818",1796961,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1818",1796966,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1818",1796968,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"0105",1803275,"I nits de la Revetlla de Sant Joan, la de Cap d'Any i la de la Festivitat de la Mercè"
"0921",1806676,"Parades a la demanda: Calbet. Reserva prèvia al tlf. 938041213 amb 24 hores d'antelació"
"0921",1806699,"Parades a la demanda: Calbet. Reserva prèvia al tlf. 938041213 amb 24 hores d'antelació"
"0808",1807315,"A Vendrell(estació d'autobusos) enllaça amb línia exprés e1"
"1890",1792545,"Reserva pr&#232;via a trav&#233;s de la app Clic.cat."
"1890",1792546,"Reserva pr&#232;via a trav&#233;s de la app Clic.cat."
"0808",1807402,"Setmana focs a Tarragona, no para Balc&#243;-Sta. Tecla ni Tuset-Llevant"
"1900",1806799,"Servei a la demanda Clic.cat Ripoll&#232;s. Reserva pr&#232;via al tlf.972 747181 amb 15 minuts de marge"
"1890",1792547,"Reserva pr&#232;via a trav&#233;s de la app Clic.cat."
"1567",1801590,"Circularà quan el funicular no estigui en servei"
"1890",1792542,"Reserva pr&#232;via a trav&#233;s de la app Clic.cat."
"1567",1801596,"Circularà quan el funicular no estigui en servei"
"1567",1801598,"Circularà quan el funicular no estigui en servei"
"0783",1814679,"Servei a la demanda. Reserva prèvia al tlf. 936325133 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app Clic.cat
"
"0783",1814681,"Servei a la demanda. Reserva prèvia al tlf. 936325133 abans de les 17.00h del dia anterior a la data del viatge o bé a través de la app Clic.cat
"
"1699",1793130,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1699",1793139,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1699",1793143,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1699",1793157,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1699",1793158,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1699",1793173,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1699",1793192,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
"1699",1793200,"Parades a la demanda: Les Ginesteres i Veïnat de Madà. Reserva prèvia al tlf. 900130014 amb 24 hores d'antelació o bé a través de la app Sagalés on Demand"
